cod,fam,sp,dbh,inclin,ori,h,bark_detailed,bark_simp,Y,X,Z,orch_presence,moss_presence
4,Clusiaceae,Clusia.alata,28.0,48.0,160.0,10.7,pustulas,pustulas,710852.9,9558908.5,2280.3,1,1
13,Euphorbiaceae,Hyeronima.asperifolia,14.5,45.0,176.0,8.7,pustulas,pustulas,710852.1,9558904.9,2280.4,1,1
24,Clusiaceae,Clusia.alata,22.0,83.0,180.0,9.8,estriada,estriada,710857.7,9558905.3,2279.2,1,1
27,Myrsinaceae,Myrsine.andina,10.2,74.0,90.0,5.1,pustulas,pustulas,710859.1,9558908.6,2279.2,1,1
30,Myrsinaceae,Myrsine.andina,34.5,79.0,60.0,8.7,estriada,estriada,710860.2,9558907.8,2279.4,1,1
33,Moraceae,Helicostylis.tovarensis,13.5,90.0,0.0,5.2,pustulas,pustulas,710853.0,9558913.8,2281.4,1,1
35,Moraceae,Helicostylis.tovarensis,8.4,72.0,188.0,5.7,estriada,estriada,710852.7,9558911.2,2281.4,1,1
39,Chlorantaceae,Hedyosmum.spectabile,6.0,35.0,162.0,4.3,estriada,estriada,710853.9,9558910.3,2279.9,1,1
45,Rubiaceae,Elaeagia.karstenii,7.4,48.0,92.0,5.1,lisa,lisa,710851.0,9558914.5,2282.7,1,1
55,Lauraceae,Nectandra.reticulata,2.7,26.0,110.0,4.4,lisa,lisa,710860.4,9558906.2,2279.1,1,1
57,Euphorbiaceae,Alchornea.grandiflora,11.0,0.0,90.0,4.0,estriada,estriada,710860.5,9558904.2,2278.4,1,1
59,Clusiaceae,Clusia.alata,9.2,76.0,101.0,3.8,estriada,estriada,710860.9,9558908.6,2279.5,1,1
60,Liana,Liana,4.7,42.0,120.0,4.7,estriada,estriada,710861.1,9558908.5,2279.6,1,1
61,Aquifoliaceae,Maytenus.sp2,5.8,46.0,130.0,4.3,estriada,estriada,710861.5,9558909.9,2279.4,1,1
66,Ericaceae,Cavendishia.bracteata,5.5,27.0,128.0,1.3,estriada,estriada,710863.6,9558910.2,2278.0,1,1
68,Myrtaceae,Myrcianthes.sp,2.0,20.0,132.0,1.4,lisa,lisa,710861.7,9558909.6,2279.1,1,1
69,Myrtaceae,Myrcianthes.sp,1.9,38.0,162.0,1.3,lisa,lisa,710861.7,9558909.5,2279.1,1,1
72,Melastomataceae,Meriania.sp2,9.7,28.0,180.0,5.6,lisa,lisa,710855.5,9558913.8,2280.5,1,1
79,Arboles.muertos,arbol.muerto,31.2,90.0,0.0,8.0,estriada,estriada,710858.5,9558913.5,2281.3,1,1
80,Araliaceae,Schefflera.sp2,11.2,74.0,106.0,4.5,lisa,lisa,710857.5,9558913.4,2281.3,1,1
81,Clusiaceae,Clusia.alata,10.5,66.0,98.0,3.9,lisa,lisa,710858.3,9558912.7,2281.0,1,1
82,Clusiaceae,Clusia.alata,32.5,76.0,110.0,6.5,pustulas,pustulas,710859.1,9558912.7,2281.2,1,1
86,Rubiaceae,Palicourea.angustifolia,2.0,25.0,222.0,1.4,lisa,lisa,710858.0,9558911.8,2280.4,1,1
88,Clusiaceae,Clusia.alata,17.7,39.0,190.0,2.4,lisa,lisa,710860.7,9558912.0,2280.3,1,1
94,Rubiaceae,Faramea.coerulescens,1.5,0.0,240.0,0.4,lisa,lisa,710859.7,9558907.7,2281.1,1,1
97,Rubiaceae,Palicourea.angustifolia,15.6,24.0,74.0,1.9,lisa,lisa,710860.7,9558908.6,2281.5,1,1
101,Lauraceae,Aniba.sp,12.3,71.0,58.0,6.2,lisa,lisa,710853.8,9558897.5,2279.4,1,1
104,Cunoniaceae,Weinmannia.spruceana,4.6,31.0,38.0,2.9,lisa,lisa,710853.4,9558896.4,2279.0,1,1
106,ROSACEAE,Prunus.opaca,5.2,90.0,0.0,4.7,lisa,lisa,710858.2,9558896.7,2279.1,1,1
109,Clusiaceae,Clusia.alata,33.0,31.0,150.0,8.4,estriada,estriada,710853.0,9558894.8,2279.6,1,1
114,Clethraceae,Clethra.revoluta,3.1,68.0,160.0,3.4,lisa,lisa,710851.6,9558903.7,2280.2,1,1
116,Liana,Liana,3.7,50.0,138.0,3.5,estriada,estriada,710850.0,9558904.5,2281.6,1,0
122,Moraceae,Helicostylis.tovarensis,5.1,90.0,0.0,4.9,pustulas,pustulas,710849.4,9558902.6,2281.7,1,1
126,Melastomataceae,Graffenrieda.harlingii,17.0,66.0,128.0,5.9,estriada,estriada,710845.6,9558906.1,2284.0,1,1
158,Clusiaceae,Clusia.alata,3.4,63.0,80.0,5.6,estriada,estriada,710851.3,9558899.5,2279.9,1,1
161,Arboles.muertos,arbol.muerto,19.0,55.0,150.0,2.0,lisa,lisa,710851.4,9558896.7,2279.3,1,1
162,Rubiaceae,Palicourea.angustifolia,4.9,40.0,180.0,2.5,estriada,estriada,710851.1,9558896.2,2279.4,1,1
165,Moraceae,Helicostylis.tovarensis,15.5,45.0,100.0,6.8,estriada,estriada,710852.5,9558895.0,2278.4,1,1
167,Rubiaceae,Elaeagia.karstenii,6.7,70.0,120.0,4.4,estriada,estriada,710852.2,9558896.5,2279.3,1,1
169,Rubiaceae,Palicourea.angustifolia,2.0,75.0,70.0,2.2,estriada,estriada,710853.4,9558895.0,2277.8,1,1
171,Melastomataceae,Miconia.sp1,5.9,90.0,0.0,4.1,estriada,estriada,710853.1,9558895.1,2278.1,1,1
172,Liana,Liana,2.5,16.0,100.0,6.9,estriada,estriada,710851.1,9558896.6,2279.8,1,1
173,Liana,Liana,2.5,63.0,110.0,7.1,estriada,estriada,710853.7,9558894.6,2277.4,1,1
175,Clethraceae,Clethra.revoluta,2.3,63.0,70.0,2.1,estriada,estriada,710854.2,9558894.8,2277.0,1,1
176,Lauraceae,Persea.sp1,4.4,90.0,0.0,5.7,estriada,estriada,710852.3,9558893.1,2278.2,1,1
178,Arboles.muertos,arbol.muerto,6.6,42.0,130.0,7.6,estriada,estriada,710853.1,9558893.2,2277.5,1,1
180,Lauraceae,Licaria.subsessilis,2.2,90.0,0.0,2.9,lisa,lisa,710854.1,9558893.2,2276.9,1,1
186,Asteraceae,Piptocoma.discolor,38.5,56.0,189.0,10.8,estriada,estriada,710855.7,9558896.7,2277.5,1,1
197,Clusiaceae,Clusia.alata,7.3,71.0,260.0,7.8,estriada,estriada,710856.3,9558901.6,2278.8,1,1
198,Rubiaceae,Palicourea.cf.jaramilloi,1.7,15.0,190.0,2.0,estriada,estriada,710856.1,9558901.6,2278.9,1,1
201,Lauraceae,Licaria.subsessilis,3.7,75.0,242.0,4.1,estriada,estriada,710855.8,9558898.1,2277.3,1,1
203,Rubiaceae,Elaeagia.karstenii,4.9,59.0,130.0,3.5,estriada,estriada,710852.5,9558891.8,2277.3,1,1
205,Clusiaceae,Clusia.alata,8.0,90.0,360.0,9.7,estriada,estriada,710856.9,9558894.2,2276.2,1,1
212,Melastomataceae,Miconia.tinifolia,1.7,57.0,134.0,2.5,estriada,estriada,710858.2,9558893.7,2275.8,1,1
213,Melastomataceae,Miconia.sp16,3.9,60.0,168.0,4.8,estriada,estriada,710857.3,9558895.5,2276.6,1,1
216,Clusiaceae,Clusia.alata,2.9,20.0,260.0,1.7,estriada,estriada,710858.6,9558896.4,2276.5,1,1
217,Arboles.muertos,arbol.muerto,4.2,30.0,160.0,0.0,estriada,estriada,710858.6,9558898.4,2277.2,1,1
221,Ericaceae,Cavendishia.bracteata,4.0,40.0,158.0,1.3,estriada,estriada,710868.9,9558895.5,2278.4,1,1
224,Clusiaceae,Clusia.alata,2.1,52.0,80.0,1.8,estriada,estriada,710857.9,9558901.5,2278.6,1,1
225,Clusiaceae,Clusia.alata,4.0,66.0,52.0,1.4,estriada,estriada,710857.8,9558901.7,2278.5,1,1
230,Lauraceae,Aniba.sp,1.8,71.0,212.0,2.2,lisa,lisa,710856.3,9558903.3,2279.2,1,1
231,Rubiaceae,Palicourea.cf.jaramilloi,2.1,35.0,120.0,2.3,lisa,lisa,710856.9,9558903.6,2279.3,1,1
238,Melastomataceae,Meriania.sp2,2.8,28.0,104.0,3.0,estriada,estriada,710850.1,9558914.9,2283.8,1,1
239,Myrtaceae,Eugenia.sp,9.9,90.0,0.0,5.8,estriada,estriada,710851.2,9558915.3,2283.1,1,1
253,Liana,Liana,4.2,90.0,0.0,2.2,lisa+cicatrices,estriada,710850.3,9558912.9,2283.1,1,1
254,Caprifoliaceae,Viburnum.pichinchense,18.3,65.0,149.0,8.6,estriada,estriada,710848.1,9558912.6,2284.6,1,1
256,Clusiaceae,Clusia.alata,9.4,60.0,80.0,3.5,estriada,estriada,710850.0,9558912.0,2284.3,1,1
257,Clusiaceae,Clusia.alata,16.1,36.0,30.0,7.3,estriada,estriada,710850.1,9558912.7,2284.1,1,1
258,Rubiaceae,Elaeagia.karstenii,3.6,9.0,150.0,4.5,estriada,estriada,710848.7,9558912.0,2284.3,1,1
260,Liana,Liana,1.3,24.0,224.0,7.2,pustulas,pustulas,710849.7,9558911.6,2284.1,1,1
264,Melastomataceae,Graffenrieda.emarginata,7.0,56.0,314.0,6.5,estriada,estriada,710849.6,9558911.2,2283.9,1,1
269,Euphorbiaceae,Hyeronima.asperifolia,20.1,57.0,92.0,9.2,estriada,estriada,710846.6,9558910.8,2284.8,1,1
271,Clusiaceae,Clusia.alata,16.0,80.0,134.0,9.4,estriada,estriada,710847.4,9558912.9,2285.1,1,1
272,Clusiaceae,Clusia.alata,10.3,72.0,100.0,7.8,estriada,estriada,710848.7,9558912.3,2286.1,1,1
275,Melastomataceae,Meriania.sp2,3.6,83.0,287.0,2.9,estriada,estriada,710846.8,9558913.3,2285.9,1,1
277,Clusiaceae,Clusia.alata,5.5,68.0,240.0,6.2,estriada,estriada,710847.1,9558913.7,2285.8,1,1
278,Moraceae,Helicostylis.tovarensis,7.7,73.0,172.0,6.7,estriada,estriada,710846.5,9558913.0,2286.3,1,1
282,Myrtaceae,Myrcianthes.sp,1.4,90.0,360.0,1.7,estriada,estriada,710843.6,9558924.5,2285.5,1,1
285,Arboles.muertos,arbol.muerto,11.4,83.0,180.0,5.4,estriada,estriada,710845.3,9558923.5,2286.5,1,1
294,Polygalaceae,Monnina.sp,1.0,28.0,40.0,2.1,lisa,lisa,710844.3,9558922.1,2286.2,1,1
296,Clusiaceae,Clusia.alata,10.3,74.0,158.0,7.0,lisa+pustulas,estriada,710846.2,9558921.9,2286.7,1,1
308,Arboles.muertos,arbol.muerto,1.6,45.0,60.0,2.0,estriada,estriada,710845.5,9558920.2,2286.2,1,1
310,Moraceae,Helicostylis.tovarensis,8.0,74.0,120.0,6.7,lisa,lisa,710844.7,9558920.1,2286.2,1,1
312,Lauraceae,Beilschmiedia.tovarensis,1.7,90.0,0.0,1.7,estriada,estriada,710844.5,9558920.1,2286.1,1,1
313,Lauraceae,Beilschmiedia.tovarensis,1.7,90.0,0.0,0.9,estriada,estriada,710844.6,9558920.2,2286.1,1,1
314,Cyatheaceae,Cyathea.peladensis,12.3,90.0,0.0,3.5,estriada,estriada,710843.9,9558920.6,2285.9,1,1
315,Moraceae,Helicostylis.tovarensis,3.0,45.0,168.0,2.5,estriada,estriada,710844.3,9558920.1,2285.5,1,1
321,Moraceae,Helicostylis.tovarensis,9.0,90.0,360.0,5.9,estriada,estriada,710844.4,9558918.8,2285.5,1,1
322,Liana,Liana,2.7,40.0,193.0,1.4,estriada,estriada,710845.1,9558918.8,2285.7,1,1
323,Rubiaceae,Elaeagia.karstenii,1.3,54.0,20.0,2.2,estriada,estriada,710844.8,9558918.9,2285.5,1,1
324,Arboles.muertos,arbol.muerto,1.1,62.0,144.0,1.8,estriada,estriada,710845.7,9558919.1,2286.2,1,1
325,Rubiaceae,Faramea.coerulescens,4.4,39.0,107.0,4.1,estriada,estriada,710846.3,9558917.8,2286.0,1,1
326,Melastomataceae,Meriania.sp1,13.0,65.0,115.0,6.7,estriada,estriada,710843.8,9558918.0,2284.5,1,1
327,Clethraceae,Clethra.revoluta,3.6,65.0,115.0,4.4,estriada,estriada,710844.2,9558917.9,2284.5,1,1
334,Araliaceae,Schefflera.cf.acuminata,16.0,17.0,142.0,4.7,estriada,estriada,710847.9,9558917.3,2287.1,1,1
335,Melastomataceae,Graffenrieda.harlingii,17.0,50.0,140.0,5.2,estriada,estriada,710847.8,9558915.7,2286.5,1,1
336,Rubiaceae,Faramea.anysocalix,2.1,60.0,360.0,3.4,estriada,estriada,710847.5,9558916.9,2286.7,1,1
342,Lecythidaceae,Eschweilera.sessilis,9.0,88.0,110.0,4.8,lisa,lisa,710849.4,9558916.5,2288.2,1,1
346,Clusiaceae,Clusia.alata,17.0,70.0,98.0,6.2,lisa+pustulas,estriada,710847.2,9558914.9,2286.0,1,1
347,Lauraceae,Nectandra.laurel,9.5,32.0,104.0,4.8,lisa+pustulas,estriada,710848.1,9558914.0,2286.6,1,1
348,Melastomataceae,Miconia.sp1,6.4,36.0,140.0,4.1,estriada,estriada,710846.0,9558913.9,2284.9,1,1
350,Rosaceae,Prunus.opaca,2.6,36.0,100.0,3.4,estriada,estriada,710845.9,9558914.8,2284.9,1,1
351,Arboles.muertos,arbol.muerto,6.0,69.0,120.0,3.9,estriada,estriada,710847.3,9558913.5,2285.7,1,1
352,Myrtaceae,Eugenia.sp,2.2,37.0,110.0,2.0,estriada,estriada,710847.5,9558913.9,2285.9,1,1
354,Clusiaceae,Clusia.alata,5.9,90.0,360.0,4.9,estriada,estriada,710847.6,9558912.9,2285.6,1,1
359,Myrsinaceae,Myrsine.andina,9.3,64.0,117.0,4.4,estriada,estriada,710848.3,9558922.8,2287.0,1,1
362,Arboles.muertos,arbol.muerto,3.9,36.0,72.0,2.1,lisa+pustulas,estriada,710848.2,9558913.3,2286.5,1,1
368,Celastraceae,Maytenus.sp1,2.9,48.0,134.0,3.6,estriada,estriada,710848.4,9558911.7,2285.5,1,1
373,Lauraceae,Ocotea.sp,2.9,56.0,89.0,4.8,estriada,estriada,710844.9,9558912.5,2283.8,1,1
375,Monimiaceae,Mollinedia.sp,11.9,85.0,204.0,3.5,estriada,estriada,710844.8,9558914.0,2284.5,1,1
376,Myrtaceae,Eugenia.sp,2.1,65.0,25.0,3.4,estriada,estriada,710844.1,9558914.4,2284.1,1,1
377,Lauraceae,Ocotea.sp,6.2,83.0,120.0,3.5,estriada,estriada,710842.9,9558912.5,2283.0,1,1
378,Euphorbiaceae,Alchornea.grandiflora,40.0,55.0,115.0,10.4,estriada,estriada,710843.4,9558913.9,2284.2,1,1
383,Myrsinaceae,Myrsine.andina,3.5,50.0,176.0,9.3,estriada,estriada,710842.6,9558911.7,2282.4,1,1
384,Liana,Liana,3.6,38.0,106.0,3.5,lisa,lisa,710842.8,9558911.0,2282.6,1,1
391,Arboles.muertos,arbol.muerto,9.0,73.0,110.0,2.4,estriada,estriada,710845.4,9558911.4,2283.9,1,1
392,Lauraceae,Licaria.subsessilis,8.9,66.0,98.0,5.3,estriada,estriada,710846.4,9558911.4,2284.6,1,1
393,Euphorbiaceae,Alchornea.grandiflora,5.0,79.0,71.0,3.8,estriada,estriada,710846.2,9558911.4,2284.3,1,1
395,Ericaceae,Cavendishia.bracteata,3.0,46.0,142.0,0.9,estriada,estriada,710846.0,9558912.1,2284.1,1,1
397,Clusiaceae,Clusia.alata,3.0,80.0,160.0,3.7,estriada,estriada,710846.7,9558911.2,2284.3,1,1
400,Rubiaceae,Palicourea.angustifolia,4.9,55.0,56.0,4.8,estriada,estriada,710846.9,9558910.9,2284.4,1,1
407,Arboles.muertos,arbol.muerto,13.0,65.0,55.0,1.6,estriada,estriada,710845.1,9558925.9,2289.1,1,1
418,Asteraceae,Ageratina.dendroides,9.4,61.0,106.0,2.9,estriada,estriada,710845.8,9558926.8,2288.9,1,1
419,Euphorbiaceae,Hyeronima.moritziana,3.9,90.0,360.0,3.6,estriada,estriada,710845.9,9558926.9,2288.8,1,1
421,Asteraceae,Ageratina.dendroides,7.0,51.0,64.0,3.0,estriada,estriada,710846.1,9558926.6,2288.8,1,1
426,Euphorbiaceae,Alchornea.grandiflora,42.0,90.0,360.0,13.2,estriada,estriada,710843.0,9558925.9,2290.9,1,1
427,Myricaceae,Myrica.pubescens,12.7,68.0,80.0,5.0,estriada,estriada,710842.7,9558927.7,2291.9,1,1
431,Euphorbiaceae,Alchornea.grandiflora,7.7,76.0,197.0,6.4,estriada,estriada,710844.9,9558921.6,2288.4,1,1
433,Melastomataceae,Miconia.sp1,6.1,50.0,124.0,2.7,estriada,estriada,710843.3,9558920.5,2289.0,1,1
434,Cyatheaceae,Cyathea.peladensis,7.3,90.0,360.0,2.0,estriada,estriada,710842.6,9558920.3,2289.6,1,1
472,Euphorbiaceae,Hyeronima.moritziana,1.0,70.0,125.0,1.5,estriada,estriada,710837.7,9558915.5,2290.8,1,1
547,Arboles.muertos,arbol.muerto,17.0,72.0,164.0,4.9,escamosa,estriada,710838.5,9558905.2,2285.5,1,1
548,Rosaceae,Prunus.opaca,7.4,90.0,0.0,6.7,estriada,estriada,710861.8,9558903.6,2277.5,1,1
553,Moraceae,Helicostylis.tovarensis,5.0,62.0,122.0,2.3,pustulas,pustulas,710848.7,9558910.9,2283.4,1,1
560,Meliaceae,Cedrela.sp1,3.0,89.0,0.0,3.2,pustulas,pustulas,710848.1,9558908.6,2282.9,1,1
579,Rubiaceae,Elaeagia.karstenii,1.2,15.0,160.0,0.8,pustulas,pustulas,710843.8,9558907.2,2284.4,1,1
594,Clusiaceae,Clusia.alata,11.7,66.0,160.0,8.2,pustulas,pustulas,710842.7,9558903.3,2283.7,1,1
605,Indeterminadas,Indeterminada,2.9,58.0,224.0,1.1,estriada,estriada,710837.1,9558908.0,2287.3,1,1
628,Liana,Liana,4.5,90.0,0.0,1.8,estriada,estriada,710842.0,9558901.5,2283.6,1,1
634,Arboles.muertos,arbol.muerto,7.5,71.0,210.0,2.0,estriada,estriada,710842.0,9558901.2,2283.1,1,1
635,Arboles.muertos,arbol.muerto,3.4,70.0,197.0,2.8,estriada,estriada,710842.1,9558899.3,2283.0,1,1
637,Rubiaceae,Palicourea.angustifolia,1.1,69.0,160.0,1.9,lisa,lisa,710842.0,9558900.1,2282.9,1,1
669,Arboles.muertos,arbol.muerto,8.4,85.0,340.0,4.1,pustulas,pustulas,710847.7,9558900.2,2281.4,1,1
681,Clusiaceae,Clusia.alata,7.4,55.0,131.0,6.2,estriada,estriada,710861.3,9558904.5,2277.7,1,1
682,Myrsinaceae,Myrsine.andina,6.1,75.0,336.0,5.7,estriada,estriada,710863.7,9558902.9,2276.0,1,1
685,Myrsinaceae,Geissanthus.cf.ecuadorensis,1.3,90.0,0.0,3.8,lisa,lisa,710860.8,9558899.9,2277.1,1,1
692,Ericaceae,Cavendishia.bracteata,2.9,-34.0,123.0,0.5,estriada,estriada,710860.5,9558904.3,2278.5,1,1
693,Arboles.muertos,arbol.muerto,3.2,2.0,128.0,0.6,pustulas,pustulas,710861.2,9558899.4,2276.8,1,1
694,Clusiaceae,Clusia.alata,5.5,-20.0,116.0,0.7,estriada,estriada,710860.9,9558899.5,2277.2,1,1
695,Rubiaceae,Faramea.anysocalix,1.5,31.0,130.0,1.6,pustulas,pustulas,710861.2,9558899.1,2276.6,1,1
696,Arboles.muertos,arbol.muerto,1.2,41.0,152.0,1.8,pustulas,pustulas,710861.0,9558899.1,2276.9,1,1
697,Arboles.muertos,arbol.muerto,8.5,30.0,152.0,2.9,estriada,estriada,710862.7,9558903.8,2276.9,1,1
698,Arboles.muertos,arbol.muerto,21.0,55.0,310.0,2.2,estriada,estriada,710864.5,9558903.0,2275.4,1,1
699,Clusiaceae,Clusia.alata,15.7,75.0,290.0,6.4,estriada,estriada,710864.0,9558903.0,2276.1,1,1
700,Rosaceae,Prunus.opaca,4.1,74.0,333.0,4.7,estriada,estriada,710864.3,9558902.4,2275.1,1,1
701,Arboles.muertos,arbol.muerto,1.4,42.0,120.0,2.4,estriada,estriada,710864.2,9558900.9,2275.0,1,1
702,Melastomataceae,Meriania.sp1,5.2,86.0,73.0,4.0,estriada,estriada,710863.7,9558900.9,2275.3,1,1
703,Clusiaceae,Clusia.alata,4.9,59.0,320.0,3.5,estriada,estriada,710865.3,9558900.2,2274.0,1,1
704,Rubiaceae,Psychotria.tinctoria,6.0,13.0,210.0,3.2,estriada,estriada,710867.6,9558897.5,2271.0,1,1
705,Euphorbiaceae,Alchornea.triplinervia,11.0,60.0,270.0,9.5,estriada,estriada,710867.4,9558902.4,2272.6,1,1
709,Arboles.muertos,arbol.muerto,9.2,33.0,132.0,1.4,estriada,estriada,710868.4,9558894.4,2279.0,1,1
710,Clusiaceae,Clusia.alata,2.1,12.0,190.0,1.6,estriada,estriada,710867.9,9558895.6,2270.2,1,1
711,Rubiaceae,Faramea.coerulescens,1.3,62.0,113.0,2.2,estriada,estriada,710868.9,9558894.5,2268.8,1,1
712,Melastomataceae,Miconia.sp12,6.5,15.0,220.0,5.5,estriada,estriada,710868.3,9558894.2,2270.0,1,1
713,Arboles.muertos,arbol.muerto,3.0,30.0,27.0,3.3,estriada,estriada,710869.2,9558889.9,2269.2,1,1
714,Liana,Liana,1.0,85.0,80.0,2.2,estriada,estriada,710868.4,9558892.1,2269.2,1,1
715,Arboles.muertos,arbol.muerto,2.5,-30.0,210.0,2.4,estriada,estriada,710867.3,9558892.8,2270.1,1,1
716,Clusiaceae,Clusia.alata,2.3,35.0,190.0,2.0,estriada,estriada,710867.2,9558893.7,2271.3,1,1
718,Lauraceae,Aniba.sp,11.4,42.0,186.0,6.6,lisa+pustulas,estriada,710870.9,9558905.4,2273.0,1,1
719,Lauraceae,Beilschmiedia.tovarensis,5.2,90.0,0.0,5.5,lisa,lisa,710872.2,9558904.7,2272.8,1,1
720,Arboles.muertos,arbol.muerto,6.9,43.0,103.0,1.1,estriada,estriada,710871.0,9558903.8,2272.3,1,1
721,Melastomataceae,Meriania.sp1,18.8,66.0,120.0,5.7,estriada,estriada,710871.9,9558904.0,2272.6,1,1
722,Arboles.muertos,arbol.muerto,7.1,73.0,112.0,5.4,estriada,estriada,710872.4,9558904.1,2272.8,1,1
723,Ericaceae,Cavendishia.bracteata,3.5,31.0,94.0,0.8,estriada,estriada,710865.1,9558902.3,2272.8,1,1
725,Liana,Liana,5.3,17.0,96.0,1.8,estriada,estriada,710873.1,9558903.8,2272.8,1,1
726,Arboles.muertos,arbol.muerto,5.0,-11.0,130.0,0.0,estriada,estriada,710873.2,9558903.8,2272.8,1,1
727,Clusiaceae,Clusia.alata,11.9,80.0,110.0,7.0,lisa+pustulas,estriada,710873.8,9558904.3,2272.9,1,1
729,Arboles.muertos,arbol.muerto,6.9,38.0,134.0,1.8,estriada,estriada,710873.1,9558902.5,2272.6,1,1
731,Lecythidaceae,Eschweilera.sessilis,8.5,54.0,12.0,4.0,lisa,lisa,710868.1,9558901.2,2271.9,1,1
741,Arboles.muertos,arbol.muerto,18.2,2.0,102.0,0.0,estriada,estriada,710868.0,9558902.6,2272.3,1,1
743,Cyatheaceae,Cyathea.peladensis,3.2,50.0,140.0,1.3,estriada+cicatrices,estriada,710867.7,9558905.0,2273.1,1,1
744,Caprifoliaceae,Viburnum.pichinchense,8.1,65.0,88.0,3.3,lisa,lisa,710867.5,9558905.3,2273.3,1,1
745,Clusiaceae,Clusia.alata,6.0,49.0,80.0,3.0,lisa,lisa,710867.2,9558904.6,2274.3,1,1
746,Arboles.muertos,arbol.muerto,39.0,59.0,82.0,4.8,lisa,lisa,710867.9,9558906.0,2273.8,1,1
747,Clusiaceae,Tovomita.weddelliana,3.4,42.0,85.0,1.5,lisa,lisa,710868.3,9558905.4,2273.1,1,0
753,Clusiaceae,Tovomita.weddelliana,1.4,32.0,138.0,2.0,lisa,lisa,710869.2,9558906.8,2273.8,1,0
754,Monimiaceae,Mollinedia.sp,1.5,90.0,0.0,2.2,lisa,lisa,710870.1,9558905.9,2272.9,1,1
759,Rosaceae,Prunus.opaca,1.6,78.0,253.0,3.1,lisa,lisa,710870.9,9558905.2,2272.8,1,1
765,Arboles.muertos,arbol.muerto,15.9,51.0,152.0,4.1,estriada,estriada,710869.9,9558901.2,2271.0,1,1
768,Liana,Liana,4.9,48.0,152.0,1.9,estriada,estriada,710870.6,9558898.9,2270.8,1,1
769,Arboles.muertos,arbol.muerto,12.1,69.0,144.0,1.9,estriada,estriada,710870.5,9558898.8,2270.8,1,1
770,Sabiaceae,Myrcia.sp,3.3,64.0,200.0,7.5,lisa,lisa,710871.6,9558898.3,2271.0,1,1
776,Arboles.muertos,arbol.muerto,14.0,0.0,115.0,0.0,estriada,estriada,710869.5,9558897.8,2269.8,1,1
777,Arboles.muertos,arbol.muerto,5.1,59.0,138.0,1.2,lisa,lisa,710871.1,9558894.9,2269.2,1,1
788,Moraceae,Helicostylis.tovarensis,17.1,80.0,104.0,7.4,lisa+pustulas,estriada,710869.1,9558891.2,2268.4,1,1
791,Rubiaceae,Palicourea.angustifolia,4.3,35.0,40.0,3.3,lisa,lisa,710870.4,9558889.4,2267.7,1,1
792,EUPHORBIACEAE,Hyeronima.asperifolia,12.1,85.0,202.0,9.3,estriada+pustulas,estriada,710869.5,9558889.3,2267.6,1,1
793,Ericaceae,Cavendishia.bracteata,3.1,11.0,174.0,2.1,estriada,estriada,710872.5,9558894.5,2269.8,1,1
794,Chlorantaceae,Hedyosmum.spectabile,4.0,27.0,176.0,2.4,estriada,estriada,710872.6,9558894.0,2269.5,1,1
798,Theaceae,Gordonia.cf.fructicosa,11.6,84.0,140.0,9.8,estriada,estriada,710872.6,9558888.9,2268.0,1,1
806,Theaceae,Gordonia.cf.fructicosa,18.0,65.0,180.0,11.5,lisa+escamas,estriada,710875.5,9558887.6,2267.8,1,1
808,Arboles.muertos,arbol.muerto,16.8,26.0,142.0,1.0,estriada,estriada,710873.5,9558887.1,2267.9,1,1
810,Arboles.muertos,arbol.muerto,4.5,90.0,v,1.5,estriada,estriada,710873.9,9558889.7,2268.5,1,1
814,Arboles.muertos,arbol.muerto,2.2,22.0,202.0,1.4,estriada,estriada,710876.4,9558891.4,2268.4,1,1
820,Cunoniaceae,Weinmania.glabra,7.9,67.0,106.0,7.2,estriada,estriada,710863.8,9558890.0,2272.1,1,1
821,Rubiaceae,Elaeagia.karstenii,2.0,40.0,50.0,2.2,estriada,estriada,710863.7,9558889.0,2272.4,1,1
824,MELASTOMATACEAE,Meriania.sp1,16.9,45.0,84.0,7.7,estriada,estriada,710864.6,9558888.9,2271.7,1,1
826,MELASTOMATACEAE,Miconia.sp1,8.5,78.0,180.0,5.4,estriada,estriada,710865.0,9558889.1,2227.7,1,1
827,MELASTOMATACEAE,Miconia.sp1,9.5,58.0,70.0,7.3,estriada,estriada,710865.0,9558889.1,2227.7,1,1
828,Rubiaceae,Elaeagia.karstenii,2.8,48.0,90.0,2.3,estriada,estriada,710864.2,9558887.7,2271.2,1,1
829,Moraceae,Helicostylis.tovarensis,9.5,70.0,160.0,8.2,pustulas,pustulas,710865.9,9558889.9,2270.0,1,1
830,Lecythidaceae,Eschweilera.sessilis,9.0,44.0,236.0,7.0,lisa,lisa,710867.9,9558889.5,2268.6,1,1
834,Rubiaceae,Faramea.coerulescens,4.3,75.0,120.0,5.0,lisa,lisa,710868.4,9558888.5,2268.1,1,1
835,Myrtaceae,Myrcianthes.sp,1.0,27.0,110.0,1.5,lisa,lisa,710868.0,9558888.7,2268.3,1,1
836,Euphorbiaceae,Alchornea.grandiflora,38.0,90.0,v,11.1,estriada,estriada,710867.0,9558886.5,2268.8,1,1
838,Rubiaceae,Palicourea.cf.amethystina,7.6,33.0,130.0,5.8,estriada,estriada,710866.9,9558886.4,2269.2,1,1
839,Ericaceae,Cavendishia.bracteata,4.0,-42.0,96.0,3.5,estriada,estriada,710866.8,9558886.7,2269.2,1,1
